Ikokoto,78.3160784044936,502.464648936165
Image,211.012327418657,2838.11289517599
Mafwemiro,249.780696208436,5953.47337909378
Mamirwa,182.537767062283,623.008365024632
Mazumbai,299.480423947636,7140.72045005607
Mbulu,200.638491388849,6273.39082199223
MtKenya,239.562257314343,4174.76266284372
Mufindi,88.5697887298647,141.169780908293
Namuli,82.5191047906133,116.718646162186
Ndundulu,188.894596963013,1849.26038277254
Nguru,190.926640586043,1697.19916065435
Njesi,142.972273497814,1585.82620865824
Rungwe,106.416700134213,666.087724474621
Selebu,180.216925776551,2486.32502008625
SouthPare,412.63696914189,missing
Uluguru,261.130621764431,855.876036004935
