Ikokoto,4.25184933272421,0.169727837860944
Image,4.54444006702916,0.104921301889866
Mafwemiro,4.40067484585265,0.0599893537900785
Mamirwa,4.4105624073016,0.0589628915726972
Mazumbai,4.39679599191428,0.0914336688712358
Mbulu,5.14152924281137,0.187136333660569
MtKenya,3.78024699140634,0.0436420895306086
Mufindi,4.47026610835421,0.130151463526127
Namuli,4.41978124336858,0.0445552102433021
Ndundulu,4.58613847645184,0.109811267808217
Nguru,4.51525326378807,0.0343342264710007
Njesi,4.46517752931476,0.0680895067246269
Rungwe,4.42649927618855,0.00531572852572894
Selebu,4.72426940858705,0.262880768986671
SouthPare,4.91265488573605,missing
Uluguru,4.61134127674593,0.0116176774152435
